x_query,y_spline_deg2,y_spline_deg3
3.2160804020100504,30.121397880128796,30.170492314945434
3.241206030150754,30.451989774470935,30.5070007664815
3.2663316582914574,30.780684682650616,30.842279510309645
3.291457286432161,31.107482604667833,31.17650514045105
3.3165829145728645,31.432383540522597,31.509854250926868
3.341708542713568,31.755387490214897,31.84250343575829
3.3668341708542715,32.07649445374473,32.17462928896649
3.391959798994975,32.39570443111211,32.50640840457264
3.4170854271356785,32.71301742231702,32.838017376597904
3.442211055276382,33.02843342735948,33.16963279906346
3.4673366834170856,33.341952446239475,33.50143126599049
3.492462311557789,33.65357447895701,33.83358937140015
3.5175879396984926,33.964979642522394,34.16628370931364
3.542713567839196,34.28103684745532,34.499690873752115
3.5678391959798996,34.60205468667606,34.83398745873675
3.592964824120603,34.92803316018461,35.16935005828872
3.6180904522613067,35.25897226798096,35.505955266429204
3.64321608040201,35.5948720100651,35.84397967717937
3.6683417085427137,35.93573238643706,36.18359988456039
3.693467336683417,36.28155339709683,36.52499248259344
3.7185929648241207,36.632335042044396,36.86833406529969
3.7437185929648242,36.98807732127977,37.213801226700326
3.7688442211055277,37.348780234802945,37.56157056081651
3.7939698492462313,37.71444378261393,37.91181866166942
3.819095477386935,38.085067964712714,38.26472212328023
3.8442211055276383,38.46065278109931,38.620457539670106
3.869346733668342,38.8411982317737,38.97920150486023
3.8944723618090453,39.22670431673591,39.34113061287177
3.919597989949749,39.61717103598592,39.70642145772591
3.9447236180904524,40.01259838952374,40.075250633443815
3.969849246231156,40.412986377349355,40.44779473404666
3.9949748743718594,40.81833499946278,40.82423035355561
4.020100502512563,41.22864425586402,41.204734085991866
4.045226130653266,41.64391414655304,41.58948252537657
4.07035175879397,42.06414467152989,41.978652265730915
4.0954773869346734,42.48933583079453,42.37241990107605
4.120603015075377,42.919487624346985,42.77096202543319
4.1457286432160805,43.35460005218724,43.17445523282347
4.170854271356784,43.7946731143153,43.583076117268085
4.1959798994974875,44.23970681073116,43.9970012727882
4.2211055276381915,44.68970114143484,44.416407293404994
4.2462311557788945,45.144656106426304,44.841470773139626
4.2713567839195985,45.604571705705595,45.272368306013306
4.296482412060302,46.06944793927268,45.70927648604715
4.3216080402010055,46.53928480712757,46.15237190726239
4.346733668341709,47.014082309270265,46.60183116368016
4.371859296482413,47.49384044570077,47.05783084932166
4.396984924623116,47.97855921641907,47.520547558208044
4.42211055276382,48.46823862142519,47.99015788436049
4.447236180904523,48.962878660719106,48.46683842180017
4.472361809045227,49.46247933430083,48.95076576454829
4.49748743718593,49.96704064217035,49.44211650662596
4.522613065326634,50.476562584327695,49.941067242054416
4.547738693467337,50.99104516077283,50.44779456485478
4.572864321608041,51.51048837150578,50.962475069048274
4.597989949748744,52.034892216526515,51.48528534865603
4.623115577889448,52.56425669583507,52.01640199769926
4.648241206030151,53.09858180943144,52.55600161019909
4.673366834170855,53.637867557315595,53.10426078017675
4.698492462311558,54.182113939487564,53.66135610165336
4.723618090452262,54.731320955947346,54.227464168650144
4.748743718592965,55.28548860669492,54.80276157518822
4.773869346733669,55.84461689173031,55.38742491528881
4.798994974874372,56.4087058110535,55.981630782973056
4.824120603015076,56.977755364664496,56.58555577226217
4.849246231155779,57.55176555256329,57.19937647717727
4.874371859296483,58.1307363747499,57.82326949173958
4.899497487437186,58.714667831224304,58.45741140997024
4.92462311557789,59.30355992198653,59.10197882589045
4.949748743718593,59.897412647036546,59.75714833352134
4.974874371859297,60.49622600637437,60.42309652688416
5.0,61.1,61.1
